created_at,time,username,text,is_retweet,reply,retweet,favorite,source
15 Nov 2018,7:47 PM,@BKNgoid,"#SobatBKN yg kece badai. 

JFT ada instansi pembinanya. Contoh: dokter, bidan, perawat dll >> @KemenkesRI; guru, tenaga kependidikan >> @Kemdikbud_RI; 
Analis/Auditor/Asesor Kepegawaian >> BKN. Dst dst.

U/ Jab Pelaks cari di Permenpan RB 25/2016 & 18/2017. Happy searching.https://twitter.com/ssjazila/status/1063273495499497472 …",True,44,124,355,/BKNgoid/status/1063277255990755328
14 Nov 2018,5:58 PM,@Transform_Hlth,Colleagues and Friends please read share this call to action for better mental health research in Indonesia @KJRIMelbourne @KemenkesRI @BappenasRI @CpmhUGM @UGMYogyakarta @acromdhoni @Unair_Official @AkarInaha @cimsanasional @CISDI_ID,True,NA,1,3,/Transform_Hlth/status/1062887519530901504
13 Nov 2018,6:50 AM,@GlobalPedsEndo,Let’s prevent and early detection diabetes in children and adolescents @NCDChild @t1international @Asiapacific_Ped @IPAWorldorg @clanchildhealth @IntDiabetesFed @ispad_org @KemenkesRI @naveenthacker @AAPGlobalHealth @jklein_NCDChild @idai_tweets @TBattelinohttps://twitter.com/idai_tweets/status/1062324463067222016 …,False,NA,8,12,/GlobalPedsEndo/status/1062357131360260096
11 Nov 2018,6:52 AM,@diahbelia,"Goal 6: Clean Water and Sanitation

#SDGs @UN @KemenkesRI pic.twitter.com/sGwJvzOx0g",False,1,NA,NA,/diahbelia/status/1061632836438917121
10 Nov 2018,10:46 AM,@indahnuria,Bravoooo... super proud and happy to know #KantinDiplomasi @Kemlu_RI bisa menang. Shout out to @mohammadkoba and team!,True,NA,NA,1,/indahnuria/status/1061329294100590593
10 Nov 2018,5:28 AM,@DMiftach,Congratulations! @Kemlu_RI keep on doing it for the Best of its performances,True,NA,NA,NA,/DMiftach/status/1061249237063622656
9 Nov 2018,2:43 PM,@vidaparady,"“Spread the word, not the germs!”  #AntiMicrobialResistance #WAAW2018 | @milissehat @gemacermat @ditjenpkh @KemenkesRI @WHOIndonesia @FAOIndonesiahttps://twitter.com/FAOAnimalHealth/status/1060847940380450816 …",False,NA,1,1,/vidaparady/status/1061026467469910016
9 Nov 2018,5:54 AM,@elutanwar,"@kemenkopmk @KemenkesRI @KickAndyShow Bravo Prof. Suryani: 9K massive aggravating psychiatric problems, hundreds commit suicidal, required immediate attentions frm the Competence Authorities. Could any of the Ultra Rich have the noblehearts to be THE Real Hero? @DPR_RI @DPDRI",False,NA,NA,NA,/elutanwar/status/1060893327053152256
9 Nov 2018,12:07 AM,@DrJulian13,Power of collaboration!! Great result...,True,NA,NA,1,/DrJulian13/status/1060806061450387456
8 Nov 2018,7:46 PM,@KemenkesRI,Global Health Security Agenda (GHSA) 2018: http://youtu.be/tV01v92LjK0?a  via @YouTube,False,NA,2,3,/KemenkesRI/status/1060740284269686784
8 Nov 2018,7:45 PM,@DokterAri,"We  met and talked with The Governor of  Jakarta, Mr. Anis Baswedan, about the Academic Health System to help  People of Jakarta. He really understood about the AHS and  he has   agreed  to make collaboration. @univ_indonesia @aahcdc @aahci @KedokteranUI @KemenkesRI @DKIJakartapic.twitter.com/Bjtniu4QJN",False,2,1,15,/DokterAri/status/1060740080120156160
8 Nov 2018,4:01 PM,@ValerinaDaniel,"Menjadi yang terbaik tidak harus sempurna.
We don’t have to be perfect to be the best.

At the Global Health Security Agenda (GHSA) Ministerial Meetings 2018 organized by @KemenkesRI… https://www.instagram.com/p/Bp8E6n-HgAo/?utm_source=ig_twitter_share&igshid=1lrnsq8cq8ehq …",False,NA,1,2,/ValerinaDaniel/status/1060683680350420993
8 Nov 2018,2:14 AM,@Tumor_Otak,"For your information good people...
http://www.braintumorindonesia.com 
We accompany you...

@KemenkesRI
@p2ptmkemenkesRI
@sneiindonesia
@tahespedia
@drsyuk_InfoKes
#lawantumorotak
#braintumorindonesia
#myfirstTweet #healthinfopic.twitter.com/nQx4D6LkQc",False,NA,6,6,/Tumor_Otak/status/1060475649100414976
7 Nov 2018,2:14 AM,@BF_Indonesie,"Photo session after the #Webinar on Healthcare sector in Indonesia. with @DitjenYankes @KemenkesRI and representatives of PT Adhikari, ARSSI, Dharmais Hospital #healthcare #Indonesia #BusinessFrancepic.twitter.com/qI85rJSNy8",False,NA,6,6,/BF_Indonesie/status/1060113224035532800
6 Nov 2018,7:17 AM,@justicehealth,DUTCH NEW GUINEA A PEOPLE BETRAYED BY THE UN DUTCH USA TO APPEASE EVIL INDONESIA INVASION OF WEST PAPUA.  SLAUGHTER A CRIME AGAINST HUMANITY .pic.twitter.com/c9m7c5l8cp,True,NA,NA,NA,/justicehealth/status/1059827038217850880
6 Nov 2018,1:53 AM,@robswartbol,Working together to improve #healthcare -   Indonesian minister Nila Moeloek and Dutch minister of State Sybilla Dekker signed an agreement on closer  cooperation. Keen Indonesian interest in Dutch system of general practitioners (huisartsen). @MinVWS @KemenkesRI @NLinIndonesiapic.twitter.com/R8yaBh0Zv2,False,1,8,14,/robswartbol/status/1059745528697675777
5 Nov 2018,6:27 PM,@Indohun,"In the end, we would like all of you to join us to make world a better place.  #5thGHSA2018 #GHSAIndonesia #LessMeMoreWe @KemenkesRI",False,NA,1,1,/Indohun/status/1059633278515179520
5 Nov 2018,6:26 PM,@Indohun,The fourth session will talk about Infectious Disease Management Training that focuses on detect and respond by drg. Baning ” #5thGHSA2018 #GHSAIndonesia @KemenkesRI pic.twitter.com/bwjEcuquUC,False,NA,1,1,/Indohun/status/1059633157090099200
5 Nov 2018,6:25 PM,@Indohun,The third session will talk about OH-Smart training by Syafrizon Idris #5thGHSA2018 #GHSAIndonesia @KemenkesRI pic.twitter.com/M8TZkqQBxr,False,NA,1,2,/Indohun/status/1059632779581784065
4 Nov 2018,11:28 PM,@calvin_fgp,Congratulations hebat,True,NA,NA,NA,/calvin_fgp/status/1059346603234869248
2 Nov 2018,7:59 AM,@opa_wr,"Launching Hasil RISKESDAS 2018
@KemenkesRI
#riskesdas2018 #GERMASpic.twitter.com/PfmkS00hiC",False,NA,1,NA,/opa_wr/status/1058373036485763072
1 Nov 2018,8:26 AM,@Bram_Bank007,"Dear all..please help Birgit..
@KemenkesRI @PeduliKasih_Knd @ykkipusat @Info_JawaBarat @jawabarat_info @tvOneNews @ridwankamil @PemdaKarawang @Dinkeskrwkabhttps://twitter.com/Bram_Bank007/status/1058013241836679168 …",False,NA,3,3,/Bram_Bank007/status/1058017439152144384
23 Oct 2018,4:21 AM,@ILCtv1,"""""""""""""""""""""""""""""""ILC MALAM INI >> """"""""""""""""""""""""""""""""BPJS SUDAH DI RUANG UGD?"""""""""""""""""""""""""""""""" Pkl 20.00 WIB tvOne #ILCBPJS @karniilyas @jokowi @BPJSKesehatanRI @KemenkesRI pic.twitter.com/5OCwzpWfTR""""""""""""""""""""""""""""""",False,64,95,307,/ILCtv1/status/1054694334199562240
23 Oct 2018,12:14 AM,@RizkiAr47359730,No @rockygerung no party,True,NA,NA,15,/RizkiAr47359730/status/1054632079898554368
22 Oct 2018,11:30 PM,@fitriaariyani02,Who am i tobe @Nusantara_Sehat @DiahSaminarsih @KemenkesRI pic.twitter.com/WpUIy3wneW,False,NA,NA,NA,/fitriaariyani02/status/1054621069489799168
22 Oct 2018,11:15 PM,@ILCtv1,"""""""""""""""""""""""""""""""MALAM INI Pkl 20.00 WIB | LIVE di tvOne >> ILC """"""""""""""""""""""""""""""""BPJS SUDAH DI RUANG UGD?"""""""""""""""""""""""""""""""" Selamat menyaksikan! #ILCBPJS @jokowi @BPJSKesehatanRI @KemenkesRI @karniilyaspic.twitter.com/SDgV5QPqNS""""""""""""""""""""""""""""""",False,297,456,1.1K,/ILCtv1/status/1054617253566529537
22 Oct 2018,5:51 PM,@johanadhi,Follow The Money,True,NA,NA,NA,/johanadhi/status/1054535715596394496
22 Oct 2018,3:42 AM,@FIHRRST,"Violations towards labour health laws are a human rights violation. The safety of people working in the companies is a top priority and needs to be preconcerted. – M. Subuh, Expert Staff in Health Economics at the Ministry of Health @KemenkesRI pic.twitter.com/DqhvUM21UW",False,NA,NA,1,/FIHRRST/status/1054322124662292480
21 Oct 2018,6:34 PM,@Lucky_HS,"God bless TNI 
@Puspen_TNI @tni_ad @_TNIAL_ @_TNIAU",True,NA,1,2,/Lucky_HS/status/1054184101442277376
21 Oct 2018,5:30 PM,@Transform_Hlth,Incredible work by Dr Susy Sebayang @inawatch13 from Universitas Airlannga and Universitas Indonesia on need for enforcement to ban tobacco advertising @Unair_Official @univ_indonesia @AusIndCentre @KemenkesRI https://twitter.com/TC_BMJ/status/1053884972396961792 …,False,NA,3,3,/Transform_Hlth/status/1054168091259621376
21 Oct 2018,5:22 PM,@KemenkesRI,"Selamat pagi #Healthies! 
Pengumuman seleksi administrasi #CPNSKemenkes2018 bisa kamu cek disini https://cpns.kemkes.go.id/#pendaftaran 

Apakah ada namamu disini? 

Semoga hari ini menjadi pagi yang baik dan berkah untukmu 

Salam sehat!",False,75,101,184,/KemenkesRI/status/1054166028194734080
21 Oct 2018,6:17 AM,@raramirahnt92,whatttt serius ini???,True,NA,NA,NA,/raramirahnt92/status/1053998700349943808
21 Oct 2018,2:10 AM,@irfanfauzi_muh,"Waiting for @KemenkesRI announcement of CPNS 2018
@BKNgoid
#SobatBKN
#CPNS2018",False,1,1,4,/irfanfauzi_muh/status/1053936594707595264
20 Oct 2018,9:19 PM,@dhekthree,"#VirginityTesting is:
 medically unnecessary
 often times painful
 humiliating and traumatic
 a form of violence against women and girls 

It must NEVER be carried out! #EndViolence
@WHO @WHOIndonesia @anjarisme @KemenkesRI @jurnalperempuan @tunggalp @womencoalitionpic.twitter.com/GtMTsA0e7I",False,NA,94,37,/dhekthree/status/1053863344283643904
20 Oct 2018,2:03 PM,@WHOTimorLeste,Antibiotic resistance is happening now. This is what YOU can do.pic.twitter.com/B5bug9wdge,True,NA,1,2,/WHOTimorLeste/status/1053753620196294656
19 Oct 2018,11:47 PM,@KemenkesRI,"Inilah perjuangan besar dari petugas imunisasi di Kabupaten Mandailing Natal agar anak-anak Indonesia bisa menerima manfaat  Imunisasi.

#AyoImunisasipic.twitter.com/vsMaLPq1jZ",False,8,60,171,/KemenkesRI/status/1053538150826467328
19 Oct 2018,8:19 PM,@aghniadima,This whole act clearly violates human rights. And yes it needs to stop! #VirginityTesting #TesKeperawanan @KemenkesRI @WHOIndonesia @WHO,False,NA,NA,NA,/aghniadima/status/1053485764288237568
19 Oct 2018,6:54 AM,@Lemoneo,Please respond to this @BPJSTK_Mobile @BPJSKesehatanRI @BPJSTKinfo @jokowi @KemenkesRI pic.twitter.com/SPi3qsDGIo,False,NA,NA,NA,/Lemoneo/status/1053283182798266369
19 Oct 2018,3:56 AM,@UNFPAIndonesia,"Americares provides medical equipment to support #reproductivehealth services at RH Tent, operated by MOH/PHO-led RH subcluster with @dfat & @UNFPAIndonesia support. @KemenkesRI @UNFPAasia @Americarespic.twitter.com/gQD1yMo1Gn",False,NA,1,3,/UNFPAIndonesia/status/1053238570574524416
18 Oct 2018,10:24 PM,@debiyarto,There is a different between leader and manager...,True,NA,NA,NA,/debiyarto/status/1053154909653069824
18 Oct 2018,4:03 AM,@papaeray,He is GOT. God of Tunnel,True,1,NA,1,/papaeray/status/1052877930768949250
14 Oct 2018,6:33 PM,@CLKS2018,"If any of you who can't attend the event, don't be sad! 

You can join us @ Live Video Streaming 
http://live.bappenas.go.id 
@BappenasRI @KemenDesa @WorldBank @KemenkesRI @Kemdikbud_RI @usaidindonesia @GIZIndonesia",False,NA,1,NA,/CLKS2018/status/1051647224420032512
13 Oct 2018,7:18 PM,@Dinkesbwi,"Yuk baca2 tweeps...
https://regional.kompas.com/read/2018/10/13/16103811/kisah-polisi-dirikan-rumah-singgah-dan-jemput-ibu-hamil-dari-hutan …
@AzwarAnas_A3 @Rio_WL @KemenkesRI @luluk_khomsiyah @ipukfdani @banyuwangi_kab",False,NA,1,1,/Dinkesbwi/status/1051296126794588160
10 Oct 2018,4:05 AM,@m_hanning,"Happy to bump into an old friend and @cbmworldwide partner from Indonesia, dr. Fidiansjah, Director of Mental Health at @KemenkesRI #globalmhsummit #hkjs2018 #theworldneeds #TimeToActpic.twitter.com/VaHXxJDB9f",False,NA,1,4,/m_hanning/status/1049979148498812928
10 Oct 2018,3:52 AM,@Audy_Sebastian,Very needed,True,NA,3,2,/Audy_Sebastian/status/1049976026741202946
9 Oct 2018,11:09 PM,@KemenkesRI,"Kesehatan Jiwa perlu diperhatikan bagi generasi muda demi perubahan dunia yang lebih baik 
#HKJS2018 #WorldMentalHealthDay2018pic.twitter.com/e9NQ4b17vl",False,NA,98,62,/KemenkesRI/status/1049904816288407552
9 Oct 2018,11:09 PM,@Tumor_Otak,"World Mental Health Day

We Accompany you...
http://www.braintumorindonesia.com 
@KemenkesRI
@KemensosRI
@blogdokter
@tahespedia
@drsyuk_InfoKes
@jiemiardian
@sneiindonesia
#WorldMentalHealthDay
#WorldMentalHealthDay2018
#WorldMentalHealthDay2018pic.twitter.com/MTEUk5YnIk",False,NA,10,5,/Tumor_Otak/status/1049904746004385794
9 Oct 2018,9:46 PM,@FIHRRST,"It is thus vital that the @KemenkesRI , @KemensosRI , Ministry of Home Affairs, and @Kemenkumham_RI all coordinate effectively in order to finally see the country shackle-free, or else eradicating this practice can never be possible.",False,NA,NA,1,/FIHRRST/status/1049883865270108161
9 Oct 2018,9:12 PM,@UNFPAIndonesia,"MOH & UNFPA facilitate immediate access to quality maternal service in quake & #tsunami-stricken #Palu city and #Donggala Regency in coordination with local RH subcluster.  Preliminary data shows some 45,000 pregnant women are affected by the disaster. @KemenkesRI @UNFPAasiapic.twitter.com/ueutvgcFYO",False,NA,3,7,/UNFPAIndonesia/status/1049875243148464128
9 Oct 2018,1:49 PM,@sbh_js,"Together we stand for Asian ParaGames 2018 #Day8 #SBHDKIJakarta
@KemenkesRI
@dinkesJKT
sudinkes_jaksel
@BLUAmbulansJKT https://www.instagram.com/p/Boue_c-j4KM/?utm_source=ig_twitter_share&igshid=1y7uvmkh9eu2 …",False,NA,NA,1,/sbh_js/status/1049763734858715136
9 Oct 2018,3:33 AM,@alfariziak,Yo @BPJSKesehatanRI @KemenkesRI let's do this. https://twitter.com/thejournal_ie/status/1049552793223102464 …,False,NA,NA,NA,/alfariziak/status/1049608876818030592
8 Oct 2018,5:36 PM,@gemacermat,Thank you Mr @DrTedros for your kindly support. Warm regards from Pharmaceutical Service Div of MoH Indonesia @KemenkesRI and Indonesian Pharmacists. https://twitter.com/DrTedros/status/1046171648670531586 …,False,NA,NA,NA,/gemacermat/status/1049458589889310720
5 Oct 2018,1:39 AM,@iamjanhofner,"Al menos, nosotros decimos algo útil a otras personas.. and, if you can’t say something positive or do positive thing for others, at least don’t be rude or just be quiet. Saya yakin kamu muslimah yg baik.",True,1,NA,1,/iamjanhofner/status/1048130612685504512
4 Oct 2018,8:00 AM,@DubesDenmark,Good discussion tonight with @KemenkesRI & @BPJSKesehatanRI on how to reduce the #diabetes burden in #Indonesia through multistakeholder partnerships and by strengthening the role of primary care facilities with a view to diagnose & treat earlier to avoid costly complications pic.twitter.com/EdZqE0Dkf6,False,NA,3,10,/DubesDenmark/status/1047864016096219136
3 Oct 2018,5:20 PM,@ggbkk,"vital help for those stuggling with tsunami/earthquake aftermath glad to see leadership from the communities 
UN and others @_afao",True,NA,NA,1,/ggbkk/status/1047642462393491456
3 Oct 2018,4:54 PM,@TinaBoonto,"There’s over 1000 people estimated to be living with HIV in Central Sulawesi. 300 people were on ARVs. UNAIDS, IAC, JIP and MOH meeting today to coordinate response plan to identify people in need of HIV services. @KoalisiAIDS @RumahCemara @KemenkesRI #hivinemergencysettings",False,1,9,10,/TinaBoonto/status/1047636092848037889
1 Oct 2018,4:49 AM,@utamipratiwi500,"tim solid, mantap",True,NA,NA,1,/utamipratiwi500/status/1046728767475830785
1 Oct 2018,4:02 AM,@Transform_Hlth,"Selamat to our researchers @drayuswandewi from @Udayanauniv @DrBFreeman from @GlobalHealthSyd, Dr Susy Sebayang @inawatch13 at @Univ_Airlangga. Really relevant to the efforts of @KemenkesRI @Kemdikbud_RI to protect students from targeted cigarette advertising near their schools!!",True,NA,NA,2,/Transform_Hlth/status/1046716991740887040
30 Sep 2018,2:33 AM,@nanangnasrullah,Jantung (heart) atau hati (liver) ? World heart day or world liver day,True,NA,NA,NA,/nanangnasrullah/status/1046332216974819329
29 Sep 2018,10:13 AM,@AmrendraDixit4,Very corruption RI monitoring INDIA /UTTAR PRADESH,True,NA,NA,NA,/AmrendraDixit4/status/1046085651274387456
29 Sep 2018,2:02 AM,@jamesmichaelwa9,Thoughts and Prayers!,True,NA,NA,NA,/jamesmichaelwa9/status/1045961999585366016
28 Sep 2018,4:16 AM,@drpriono,We will write our history......pic.twitter.com/y8KIqBO0vi,True,NA,1,2,/drpriono/status/1045633410285240320
28 Sep 2018,2:17 AM,@Tumor_Otak,"Happy World Deaf Day

#haritulisedunia
#worlddeafday
@KemenkesRI
@KomnasHAMpic.twitter.com/0cuP23hQJn",False,NA,NA,NA,/Tumor_Otak/status/1045603422869671937
21 Sep 2018,6:00 PM,@pkmkarangdoro,"#Repost @KemenkesRI (get_repost)
・・・
Halo Healthies! Yuk berpantun sehat  .
.
#pantunsehat #sehat #sehatindonesia #indonesia #health .
.
.
.
http://sehatnegeriku.kemkes.go.id 
Follow… https://www.instagram.com/p/BoAlnPrg8xH/?utm_source=ig_twitter_share&igshid=94w35z8b4jz6 …",False,NA,NA,NA,/pkmkarangdoro/status/1043304068536590337
21 Sep 2018,6:39 AM,@danselstory,Can @KemenkesRI @Kemlu_RI works with Verily / Google to get this across Indonesia?https://sg.news.yahoo.com/google-sister-company-helping-singapore-100053431.html …,False,1,NA,NA,/danselstory/status/1043132544152002561
21 Sep 2018,12:26 AM,@humas_ppifi,"All the participant&speaker of CPD Program Support under Health Ministry (@KemenkesRI ) for IPA member in Tarakan for North Kalimantan physios 
#P2KBpic.twitter.com/f9CkaWBden",False,NA,NA,NA,/humas_ppifi/status/1043038697862492171
20 Sep 2018,2:21 AM,@AusIndCentre,"Ideas flowing in #Jakarta. Thanks to policy frontliners Dr Cut Putri Arianie from the NCD Directorate @KemenkesRI and Harifuddin Mansyur from the South Sulawesi Education Office, our passionate NGO guests including Ibu Ninuk from @IntlWomen, and our indefatigable researchers pic.twitter.com/floCbpK4lc",False,NA,1,3,/AusIndCentre/status/1042705181136236547
19 Sep 2018,11:43 PM,@idai_tweets,"Follow this account to get recent updates from Global Pediatric Endocrinolgy and Diabetes @GlobalPedsEndo ! 
@jklein_NCDChild @amanpulungan @Asiapacific_Ped @IPAWorldorg @PBIDI @KemenkesRI pic.twitter.com/1xw6YKgok1",False,NA,NA,2,/idai_tweets/status/1042665472406114304
19 Sep 2018,7:34 PM,@grandwhizpoins,Our beautiful pool side is perfect for taking photos. We are very grateful to hosting great team from the @KemenkesRI this morning. Thank you for choosing #grandwhizpoinssquare as your… https://www.instagram.com/p/Bn7muzjhNsH/?utm_source=ig_twitter_share&igshid=cveut5hq3c54 …,False,NA,NA,NA,/grandwhizpoins/status/1042602840416411648
18 Sep 2018,6:25 AM,@SekenAgatha,Done,True,NA,NA,NA,/SekenAgatha/status/1042041874423271424
16 Sep 2018,1:10 PM,@WantoAsk,This is the cutest photograph clicked by...,True,NA,NA,1,/WantoAsk/status/1041418991644942336
16 Sep 2018,7:53 AM,@jaybee_31,so cute a baby.,True,NA,NA,1,/jaybee_31/status/1041339186731573248
16 Sep 2018,1:25 AM,@queenkaisar,Gemeesshh,True,NA,NA,1,/queenkaisar/status/1041241555246313472
14 Sep 2018,8:36 PM,@apact_official,"“It is equally important to bring our collective responses and moral responsibilities to fight tobacco for the sake of our children, our people and our humanity“
H.E Prof. @NilaMoeloek,
Minister of Health of The Republic of Indonesia
@KemenkesRI
#APACT12th",False,7,3,6,/apact_official/status/1040806452036689920
13 Sep 2018,1:28 AM,@WFPIndonesia,We thank all partners for a very productive discussion of our cooperation today.  @BappenasRI @Kemlu_RI @BKFKemenkeu @BKPKementan @infoBMKG @KemenkesRI @Kemdikbud_RI @KemensosRI @BNPB_Indonesiapic.twitter.com/AZv8LmoGnp,False,NA,2,8,/WFPIndonesia/status/1040155138621468672
10 Sep 2018,7:00 PM,@p2ptmkemenkesRI,"Our biggest fans this week: @KemenkesRI, @_ANDRE_OCTA, @Bandung_Dinkes. Thank you! via https://sumall.com/thankyou?utm_source=twitter&utm_medium=publishing&utm_campaign=thank_you_tweet&utm_content=text_and_media&utm_term=25e0a7da72c707ef87673389 …pic.twitter.com/Zmkc1OKPgt",False,NA,NA,1,/p2ptmkemenkesRI/status/1039332895943483392
10 Sep 2018,3:56 AM,@varisesindo,"It is not just about operating, it is much more deeper, it is Legacy, Strength and Compassions. Varises Indonesia bring all of feels in to this world of health care system. @KemenkesRI… https://www.instagram.com/p/BniwMY1AxPw/?utm_source=ig_twitter_share&igshid=57jas8llfuyi …",False,NA,NA,NA,/varisesindo/status/1039105212907249664
10 Sep 2018,3:32 AM,@HerwikaJ,Love yourself,True,NA,NA,NA,/HerwikaJ/status/1039099264364773376
10 Sep 2018,1:57 AM,@enypurnami,"Love myself.,love yourself.,peace., @BTS_twtpic.twitter.com/7I4pZc7xq9",True,NA,2,4,/enypurnami/status/1039075453980442624
9 Sep 2018,11:13 PM,@Orbitingtoyou,Love your self,True,NA,NA,NA,/Orbitingtoyou/status/1039034034909675526
8 Sep 2018,12:04 PM,@fscarfe,TEAM,True,NA,1,2,/fscarfe/status/1038503353565605888
8 Sep 2018,11:58 AM,@fscarfe,#alcoholawareness Alcohol a toxic Group 1 carcinogen-No safe amount-Thank you for sharing My Cozy Corner,True,1,NA,1,/fscarfe/status/1038501911689752576
6 Sep 2018,3:24 AM,@WHOSEARO,"Kirana Pritasari, Director General of #PublicHealth on disaster management & response #Indonesia  and the EMT framework developed with #WHO
@KemenkesRI @infoppkk
@WHOIndonesia #RC71pic.twitter.com/T8EGeVDiOf",False,1,3,9,/WHOSEARO/status/1037647646180007937
6 Sep 2018,3:00 AM,@KemenkesRI,"Sudah menentukan menu makan malamu hari ini? 

Apapun makanannya, tetap gunakan porsi #IsiPiringKu ya 
#AyoCegahStuntingpic.twitter.com/DxlI37DlXt",False,2,70,82,/KemenkesRI/status/1037641563118206976
6 Sep 2018,1:09 AM,@shinichikudo991,"Pak @jokowi, mau nanya apakah KIS tdk bisa digunakan di RS PMI? Ada yg nanya Rumah Sakit PMI belum/tidak bisa pakai Kartu Indonesia Sehat. Mohon pencerahannya,biar tdk salah menjelaskan.

cc. @PMIJawaTengah @pmibanyumas @ganjarpranowo @TajYasinMZ @KemenkesRI @ir_achmadhuseinpic.twitter.com/6kxpxLHsPZ",False,2,17,19,/shinichikudo991/status/1037613685076766720
6 Sep 2018,12:37 AM,@KemenkesRI,"Sekretaris Jenderal @KemenkesRI , dr. Untung Suseno Sutarjo, M.Kes, mengunjungi Puskesmas perbatasan yang ada di Silawan, Belu, Nusa Tenggara Timur pada Kamis (6/9) . pic.twitter.com/cCK5Oibfjg",False,1,11,18,/KemenkesRI/status/1037605731216715776
5 Sep 2018,11:08 PM,@PratamaAdityaR,Hmmm hmmm :(,True,NA,NA,NA,/PratamaAdityaR/status/1037583373282078721
5 Sep 2018,7:22 PM,@KemenkesRI,"Hai #Healthies! 
Pencegahan stunting harus diperhatikan sejak dini. Soalnya stunting tidak hanya terganggu pertumbuhan fisiknya, namun bisa menggangu perkembangan otaknya 
#AyoCegahStuntingpic.twitter.com/SkJULpRrEC",False,2,68,48,/KemenkesRI/status/1037526508368064512
5 Sep 2018,4:02 PM,@KemenkesRI,"Bahaya rokok mengintai anak-anak kita 

Simak pembahasan lebih lanjut mengenai langkah-langkah pemerintah untuk menanggulanginya di Metro Plus Kamis,  6 September 2018 pukul 08.30-09.00 WIB

atau juga dapat didengarkan melalui http://radiokesehatan.kemkes.go.id pic.twitter.com/7UEOrsidp4",False,NA,48,47,/KemenkesRI/status/1037476051692081152
5 Sep 2018,6:00 AM,@KemenkesRI,"Jika #Healthies mengalami cedera saat berolahraga lakukan metode RICE sesegera mungkin ya 
#DukungGERMAS
#AktivitasFisikpic.twitter.com/TDB0IRORuF",False,3,58,49,/KemenkesRI/status/1037324479393947654
5 Sep 2018,5:07 AM,@MfRieuwpassa,well @KemenkesRI answer please.,True,NA,NA,NA,/MfRieuwpassa/status/1037311137937678336
5 Sep 2018,4:13 AM,@jozamh,"Chill out, sarcasm was implied too .

Joke aside, I don't have the datas my lady. Way to long since the last time I checked on googling. Ask @KemenkesRI maybe they know.",True,1,NA,1,/jozamh/status/1037297754169434112
5 Sep 2018,12:00 AM,@KemenkesRI,"Hari ini mau olahraga apa #Healthies? 

Lompat tali bisa jadi olahraga pilihan kamu yang praktis dan ekonomis 

Jangan lupa pantau timbangan kamu ya 

Salam sehat!

#DukungGERMASpic.twitter.com/QVI2H1HAJ0",False,2,24,16,/KemenkesRI/status/1037233871467700224
4 Sep 2018,10:00 PM,@KemenkesRI,"Siang #Healthies! 
Ini lho porsi satu kali makan sayur-sayuran 

Sudah makan sayur hari ini kan? 
#DukungGERMAS
#BuahdanSayurpic.twitter.com/LPCB5aPrKs",False,3,30,32,/KemenkesRI/status/1037203671929511936
4 Sep 2018,10:05 AM,@ljonyon,ADG Essential Medicines contributed thought provoking comments about the escalating costs of medicines snd the need to pay greater attention to prevention including environmenta causes,True,NA,NA,NA,/ljonyon/status/1037023759377543173
4 Sep 2018,9:56 AM,@shah_yunish,My child tamana cp,True,NA,NA,NA,/shah_yunish/status/1037021642268991488
4 Sep 2018,6:00 AM,@adriy_six,Fix over weight......,True,NA,NA,2,/adriy_six/status/1036962214026985478
4 Sep 2018,1:27 AM,@apact_official,"Introducing Her Excellency Nila Moeloek, Minister of Health of The Republic of Indonesia (@KemenkesRI), as one of the high-level speakers at #APACT12th.

Make sure to register yourself and listen to her speaking at Plenary 1 and the opening session.pic.twitter.com/fnfQQI1EI3",False,NA,6,7,/apact_official/status/1036893540498849792
3 Sep 2018,9:55 PM,@RockYra,"Cc @jokowi @KemenkesRI @BPJSKesehatanRI 

a good hardwork pays nothing! Doctors are also human! They need fee for their families, taking care all the patient are their job. They have done but reward nothing! @zarazettirazr helppic.twitter.com/HWZGdxOeln",False,NA,NA,NA,/RockYra/status/1036840082756362240
3 Sep 2018,7:29 AM,@jestermedia795,"#Remember Always #respect to #Veteran 
Pesan Sponsor @gunsnrosespic.twitter.com/lHwugoZQCc",True,1,NA,NA,/jestermedia795/status/1036622182120534016
3 Sep 2018,1:34 AM,@shivommital,"Welcome all members of #RC71
 Health CareConsultant 
ShivOM 
f/HEALTH FOR ALL mission since2015 from N.Delhi.
Simultaneous use of 6 pillars of HEALTH Yog Diet Nutrition Fitness Welness life Style makes diseaseless body&mind.
Prevention is better than cure
http://www.healthandwe.com ",True,NA,1,3,/shivommital/status/1036532990644547586
3 Sep 2018,1:16 AM,@Reinrahmady,:Annual Meeting PERDAMI 2018: http://youtu.be/xkd3v18mzPo?a  via @YouTube>@BPJSKesehatanRI @anjarisme @BPJSTKinfo @DPR_RI @hincapandjaitan @rs_matacicendo @RoySparringa @PBIDI @RRIPrograma3 @dedeyusuf_1 @NilaMoeloek @taufik_hd2001 @AgusYudhoyono @KPK_RI,True,NA,1,NA,/Reinrahmady/status/1036528303765516288
